date,year,month,month_name,region_label,station_name,station_id,latitude,longitude,elevation_m,monthly_rainfall_mm
2007-02-01,2007,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,7.4
2007-03-01,2007,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,15.0
2007-03-01,2007,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,19.2
2007-03-01,2007,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,10.8
2007-04-01,2007,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,80.2
2007-04-01,2007,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,86.3
2007-04-01,2007,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,75.0
2007-05-01,2007,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,17.0
2007-05-01,2007,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,21.3
2007-05-01,2007,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,19.6
2007-06-01,2007,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,39.2
2007-06-01,2007,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,31.9
2007-06-01,2007,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,20.6
2007-07-01,2007,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,42.8
2007-07-01,2007,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,30.1
2007-07-01,2007,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,31.6
2007-08-01,2007,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,11.8
2007-08-01,2007,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,7.1
2007-08-01,2007,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,6.2
2007-09-01,2007,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,24.2
2007-09-01,2007,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,27.5
2007-09-01,2007,9,Sep,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,22.0
2007-10-01,2007,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,17.4
2007-10-01,2007,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,17.3
2007-10-01,2007,10,Oct,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,12.4
2007-11-01,2007,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,27.7
2007-11-01,2007,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,27.5
2007-11-01,2007,11,Nov,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,24.0
2007-12-01,2007,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,33.2
2007-12-01,2007,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,26.6
2007-12-01,2007,12,Dec,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,22.6
2008-01-01,2008,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,6.2
2008-01-01,2008,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,5.0
2008-01-01,2008,1,Jan,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,2.8
2008-02-01,2008,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,9.0
2008-02-01,2008,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,2.3
2008-02-01,2008,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,5.4
2008-03-01,2008,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,7.6
2008-03-01,2008,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,4.5
2008-03-01,2008,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,4.6
2008-04-01,2008,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,14.6
2008-04-01,2008,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,10.2
2008-05-01,2008,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,45.4
2008-05-01,2008,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,41.0
2008-05-01,2008,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,23.6
2008-06-01,2008,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,27.4
2008-06-01,2008,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,29.5
2008-06-01,2008,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,26.6
2008-07-01,2008,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,31.1
2008-07-01,2008,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,22.4
2008-08-01,2008,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,82.0
2008-08-01,2008,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,62.9
2008-08-01,2008,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,43.2
2008-09-01,2008,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,34.2
2008-09-01,2008,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,21.4
2008-09-01,2008,9,Sep,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,14.6
2008-10-01,2008,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,4.8
2008-10-01,2008,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,4.5
2008-10-01,2008,10,Oct,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,4.2
2008-11-01,2008,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,16.4
2008-11-01,2008,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,15.5
2008-11-01,2008,11,Nov,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,13.0
2008-12-01,2008,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,15.8
2008-12-01,2008,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,39.2
2008-12-01,2008,12,Dec,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,31.2
2009-01-01,2009,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,0.9
2009-01-01,2009,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,0.5
2009-01-01,2009,1,Jan,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,0.0
2009-02-01,2009,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,0.4
2009-02-01,2009,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,0.2
2009-03-01,2009,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,15.2
2009-03-01,2009,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,7.9
2009-03-01,2009,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,5.2
2009-04-01,2009,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,35.2
2009-04-01,2009,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,35.8
2009-04-01,2009,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,35.4
2009-05-01,2009,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,28.8
2009-05-01,2009,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,29.7
2009-05-01,2009,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,25.6
2009-06-01,2009,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,43.4
2009-06-01,2009,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,36.4
2009-06-01,2009,6,Jun,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,24.8
2009-06-01,2009,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,33.8
2009-07-01,2009,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,57.8
2009-07-01,2009,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,54.8
2009-07-01,2009,7,Jul,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,47.4
2009-07-01,2009,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,38.8
2009-08-01,2009,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,36.4
2009-08-01,2009,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,33.7
2009-08-01,2009,8,Aug,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,34.0
2009-08-01,2009,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,34.6
2009-09-01,2009,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,74.4
2009-09-01,2009,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,60.6
2009-09-01,2009,9,Sep,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,96.0
2009-09-01,2009,9,Sep,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,63.8
2009-10-01,2009,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,20.4
2009-10-01,2009,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,21.8
2009-10-01,2009,10,Oct,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,19.6
2009-10-01,2009,10,Oct,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,18.8
2009-11-01,2009,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,30.4
2009-11-01,2009,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,48.7
2009-11-01,2009,11,Nov,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,37.8
2009-11-01,2009,11,Nov,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,32.0
2009-12-01,2009,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,15.4
2009-12-01,2009,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,15.5
2009-12-01,2009,12,Dec,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,21.4
2009-12-01,2009,12,Dec,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,13.4
2010-01-01,2010,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,18.4
2010-01-01,2010,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,15.0
2010-01-01,2010,1,Jan,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,16.2
2010-01-01,2010,1,Jan,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,12.4
2010-02-01,2010,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,9.6
2010-02-01,2010,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,11.7
2010-02-01,2010,2,Feb,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,8.8
2010-02-01,2010,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,10.0
2010-03-01,2010,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,20.0
2010-03-01,2010,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,14.1
2010-03-01,2010,3,Mar,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,24.0
2010-03-01,2010,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,11.0
2010-04-01,2010,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,39.2
2010-04-01,2010,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,39.2
2010-04-01,2010,4,Apr,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,46.4
2010-04-01,2010,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,29.2
2010-05-01,2010,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,36.1
2010-05-01,2010,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,46.8
2010-05-01,2010,5,May,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,29.0
2010-05-01,2010,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,37.8
2010-06-01,2010,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,45.4
2010-06-01,2010,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,33.8
2010-06-01,2010,6,Jun,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,36.4
2010-06-01,2010,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,19.2
2010-07-01,2010,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,25.0
2010-07-01,2010,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,31.6
2010-07-01,2010,7,Jul,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,23.2
2010-07-01,2010,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,24.0
2010-08-01,2010,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,53.9
2010-08-01,2010,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,54.7
2010-08-01,2010,8,Aug,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,59.8
2010-08-01,2010,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,46.4
2010-09-01,2010,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,87.2
2010-09-01,2010,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,87.8
2010-09-01,2010,9,Sep,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,69.6
2010-09-01,2010,9,Sep,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,71.8
2010-10-01,2010,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,59.4
2010-10-01,2010,10,Oct,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,32.6
2010-10-01,2010,10,Oct,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,51.4
2010-11-01,2010,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,43.4
2010-11-01,2010,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,44.0
2010-11-01,2010,11,Nov,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,28.8
2010-11-01,2010,11,Nov,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,38.6
2010-12-01,2010,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,86.5
2010-12-01,2010,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,74.4
2010-12-01,2010,12,Dec,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,98.3
2010-12-01,2010,12,Dec,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,77.6
2011-01-01,2011,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,21.8
2011-01-01,2011,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,14.4
2011-01-01,2011,1,Jan,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,22.2
2011-01-01,2011,1,Jan,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,12.6
2011-02-01,2011,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,41.5
2011-02-01,2011,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,43.8
2011-02-01,2011,2,Feb,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,43.6
2011-02-01,2011,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,51.8
2011-03-01,2011,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,76.4
2011-03-01,2011,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,90.6
2011-03-01,2011,3,Mar,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,78.8
2011-03-01,2011,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,85.4
2011-04-01,2011,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,20.6
2011-04-01,2011,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,16.9
2011-04-01,2011,4,Apr,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,14.8
2011-04-01,2011,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,10.4
2011-05-01,2011,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,27.9
2011-05-01,2011,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,25.9
2011-05-01,2011,5,May,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,40.2
2011-05-01,2011,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,20.2
2011-06-01,2011,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,24.7
2011-06-01,2011,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,29.9
2011-06-01,2011,6,Jun,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,17.0
2011-06-01,2011,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,20.4
2011-07-01,2011,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,28.9
2011-07-01,2011,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,30.1
2011-07-01,2011,7,Jul,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,29.4
2011-07-01,2011,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,23.6
2011-08-01,2011,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,36.5
2011-08-01,2011,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,37.1
2011-08-01,2011,8,Aug,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,30.4
2011-08-01,2011,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,40.4
2011-09-01,2011,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,35.0
2011-09-01,2011,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,36.1
2011-09-01,2011,9,Sep,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,21.4
2011-09-01,2011,9,Sep,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,32.0
2011-10-01,2011,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,36.7
2011-10-01,2011,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,36.5
2011-10-01,2011,10,Oct,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,27.0
2011-10-01,2011,10,Oct,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,33.6
2011-11-01,2011,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,16.2
2011-11-01,2011,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,13.2
2011-11-01,2011,11,Nov,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,14.8
2011-11-01,2011,11,Nov,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,13.6
2011-12-01,2011,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,28.8
2011-12-01,2011,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,59.2
2011-12-01,2011,12,Dec,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,26.0
2011-12-01,2011,12,Dec,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,43.4
2012-01-01,2012,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,33.6
2012-01-01,2012,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,12.8
2012-01-01,2012,1,Jan,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,6.4
2012-01-01,2012,1,Jan,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,12.6
2012-02-01,2012,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,7.4
2012-02-01,2012,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,21.4
2012-02-01,2012,2,Feb,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,4.4
2012-02-01,2012,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,17.4
2012-03-01,2012,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,63.2
2012-03-01,2012,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,47.0
2012-03-01,2012,3,Mar,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,53.6
2012-03-01,2012,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,44.0
2012-04-01,2012,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,27.2
2012-04-01,2012,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,24.7
2012-04-01,2012,4,Apr,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,24.2
2012-04-01,2012,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,16.4
2012-05-01,2012,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,105.0
2012-05-01,2012,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,88.4
2012-05-01,2012,5,May,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,64.0
2012-05-01,2012,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,70.0
2012-06-01,2012,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,74.4
2012-06-01,2012,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,66.5
2012-06-01,2012,6,Jun,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,75.0
2012-06-01,2012,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,51.6
2012-07-01,2012,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,59.4
2012-07-01,2012,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,63.2
2012-07-01,2012,7,Jul,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,50.2
2012-07-01,2012,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,56.4
2012-08-01,2012,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,39.3
2012-08-01,2012,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,39.3
2012-08-01,2012,8,Aug,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,36.4
2012-08-01,2012,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,31.4
2012-09-01,2012,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,18.1
2012-09-01,2012,9,Sep,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,20.8
2012-09-01,2012,9,Sep,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,11.6
2012-10-01,2012,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,23.2
2012-10-01,2012,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,23.0
2012-10-01,2012,10,Oct,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,21.6
2012-10-01,2012,10,Oct,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,20.6
2012-11-01,2012,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,7.5
2012-11-01,2012,11,Nov,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,10.8
2012-11-01,2012,11,Nov,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,8.8
2012-12-01,2012,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,9.4
2012-12-01,2012,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,16.5
